"risk_Blim","risk_Bmsy","risk_halfBmsy","risk_collapse","SSB","Fbar","Catch","SSB_rel","Fbar_rel","Catch_rel","ICV","fhist","stock","catch_rule","group","fitness","scenario","optimised"
0.35852,0.71604,0.2494,0.03148,196.290585164783,0.0628026391095872,19.9247325499467,0.713058165739385,1.04613267169422,0.90224056979159,0.164420638095607,"one-way","ang3","2 over 3","2 over 3",-0.907641902564633,"MSY","default"
0.35852,0.71604,0.2494,0.03148,196.290585164783,0.0628026391095872,19.9247325499467,0.713058165739385,1.04613267169422,0.90224056979159,0.164420638095607,"one-way","ang3","2 over 3","2 over 3",-5.54912190256463,"PA","default"
0.22288,0.4144,0.181,0.00416,321.568310486944,0.0446334263280616,17.6862866276517,1.16815031879009,0.743479672087763,0.800878269478829,0.144071204742963,"random","ang3","2 over 3","2 over 3",-0.73422325405422,"MSY","default"
0.22288,0.4144,0.181,0.00416,321.568310486944,0.0446334263280616,17.6862866276517,1.16815031879009,0.743479672087763,0.800878269478829,0.144071204742963,"random","ang3","2 over 3","2 over 3",-5.51134325405422,"PA","default"
0.35652,0.70952,0.27976,0.05692,200.140554967463,0.060676525847964,19.5466452327815,0.695295030144635,1.01432000811339,0.890762904688994,0.172805176887413,"one-way","rjc2","2 over 3","2 over 3",-0.943267242053784,"MSY","default"
0.35652,0.70952,0.27976,0.05692,200.140554967463,0.060676525847964,19.5466452327815,0.695295030144635,1.01432000811339,0.890762904688994,0.172805176887413,"one-way","rjc2","2 over 3","2 over 3",-5.58674724205378,"PA","default"
0.21396,0.40876,0.1852,0.0136,340.718057555304,0.0454665843344404,17.8865477461135,1.1836660098062,0.760057790825957,0.815110369858552,0.149393265187611,"random","rjc2","2 over 3","2 over 3",-0.731908905135262,"MSY","default"
0.21396,0.40876,0.1852,0.0136,340.718057555304,0.0454665843344404,17.8865477461135,1.1836660098062,0.760057790825957,0.815110369858552,0.149393265187611,"random","rjc2","2 over 3","2 over 3",-5.51794890513526,"PA","default"
0.34208,0.51876,0.21236,0.04808,220.820668797855,0.091699817241105,48.3655557282767,0.969146180707845,0.862691990453209,0.937419771965416,0.151642515873811,"one-way","smn","2 over 3","2 over 3",-0.58715656320055,"MSY","default"
0.34208,0.51876,0.21236,0.04808,220.820668797855,0.091699817241105,48.3655557282767,0.969146180707845,0.862691990453209,0.937419771965416,0.151642515873811,"one-way","smn","2 over 3","2 over 3",-5.24507656320055,"PA","default"
0.19272,0.29316,0.12896,0.01644,357.170487175259,0.0625673723047125,41.259667193187,1.56756346854622,0.588620267465312,0.799693650351125,0.139497078070182,"random","smn","2 over 3","2 over 3",-1.10008689626528,"MSY","default"
0.19272,0.29316,0.12896,0.01644,357.170487175259,0.0625673723047125,41.259667193187,1.56756346854622,0.588620267465312,0.799693650351125,0.139497078070182,"random","smn","2 over 3","2 over 3",-5.90736689626528,"PA","default"
0.38,0.6352,0.30588,0.10152,209.27151762969,0.0681252860341304,25.0035275327978,0.740507856609929,0.926600341411949,0.901034247499604,0.181957492938183,"one-way","wlf","2 over 3","2 over 3",-0.92041538882865,"MSY","default"
0.38,0.6352,0.30588,0.10152,209.27151762969,0.0681252860341304,25.0035275327978,0.740507856609929,0.926600341411949,0.901034247499604,0.181957492938183,"one-way","wlf","2 over 3","2 over 3",-5.54041538882865,"PA","default"
0.19196,0.35292,0.16872,0.03788,364.439807743568,0.0543044318106696,23.8134633520106,1.2895712897398,0.738617156495153,0.858148755354334,0.152276640842442,"random","wlf","2 over 3","2 over 3",-0.775659175227904,"MSY","default"
0.19196,0.35292,0.16872,0.03788,364.439807743568,0.0543044318106696,23.8134633520106,1.2895712897398,0.738617156495153,0.858148755354334,0.152276640842442,"random","wlf","2 over 3","2 over 3",-5.5836991752279,"PA","default"
0.42224,0.67976,0.4198,0.17044,195.985561245239,0.067968277592533,20.8916548329716,0.60553472612794,0.881000441744594,0.821385340701563,0.191452719879707,"one-way","meg","2 over 3","2 over 3",-1.1867726530502,"MSY","default"
0.42224,0.67976,0.4198,0.17044,195.985561245239,0.067968277592533,20.8916548329716,0.60553472612794,0.881000441744594,0.821385340701563,0.191452719879707,"one-way","meg","2 over 3","2 over 3",-5.7645326530502,"PA","default"
0.19836,0.37972,0.19736,0.058,400.566873033659,0.0562997662565185,21.3486279756019,1.2376276610237,0.729753948444314,0.83935189449789,0.158329065566181,"random","meg","2 over 3","2 over 3",-0.754964832091992,"MSY","default"
0.19836,0.37972,0.19736,0.058,400.566873033659,0.0562997662565185,21.3486279756019,1.2376276610237,0.729753948444314,0.83935189449789,0.158329065566181,"random","meg","2 over 3","2 over 3",-5.55660483209199,"PA","default"
0.388,0.592,0.29476,0.09916,214.026051256453,0.0801368586367407,37.2473615668493,0.813235812993637,0.854017923921938,0.911686466759921,0.170080287427,"one-way","lin","2 over 3","2 over 3",-0.833158007673441,"MSY","default"
0.388,0.592,0.29476,0.09916,214.026051256453,0.0801368586367407,37.2473615668493,0.813235812993637,0.854017923921938,0.911686466759921,0.170080287427,"one-way","lin","2 over 3","2 over 3",-5.44515800767344,"PA","default"
0.18672,0.31452,0.15128,0.02924,378.710853013819,0.0621978077873334,34.9220889809687,1.43898944372512,0.662841588535652,0.854771843578611,0.149963903238882,"random","lin","2 over 3","2 over 3",-0.92090150338539,"MSY","default"
0.18672,0.31452,0.15128,0.02924,378.710853013819,0.0621978077873334,34.9220889809687,1.43898944372512,0.662841588535652,0.854771843578611,0.149963903238882,"random","lin","2 over 3","2 over 3",-5.73418150338539,"PA","default"
0.3918,0.56724,0.29036,0.10656,214.40935233405,0.0833045386064922,41.8736311503533,0.857626094659072,0.834620309512055,0.915078456831621,0.170446466539605,"one-way","rjc","2 over 3","2 over 3",-0.789541915048911,"MSY","default"
0.3918,0.56724,0.29036,0.10656,214.40935233405,0.0833045386064922,41.8736311503533,0.857626094659072,0.834620309512055,0.915078456831621,0.170446466539605,"one-way","rjc","2 over 3","2 over 3",-5.39774191504891,"PA","default"
0.18388,0.29016,0.14484,0.03984,379.016126712923,0.0642457052982598,39.578196977082,1.51604450564814,0.643671657484878,0.864915566646781,0.149173121411447,"random","rjc","2 over 3","2 over 3",-0.984182060412804,"MSY","default"
0.18388,0.29016,0.14484,0.03984,379.016126712923,0.0642457052982598,39.578196977082,1.51604450564814,0.643671657484878,0.864915566646781,0.149173121411447,"random","rjc","2 over 3","2 over 3",-5.8003020604128,"PA","default"
0.38812,0.52836,0.26768,0.10116,218.638200366208,0.0921368463662651,55.7351031768331,0.933435066916872,0.80043524063773,0.925374730035943,0.16533241198607,"one-way","syc","2 over 3","2 over 3",-0.694642615033255,"MSY","default"
0.38812,0.52836,0.26768,0.10116,218.638200366208,0.0921368463662651,55.7351031768331,0.933435066916872,0.80043524063773,0.925374730035943,0.16533241198607,"one-way","syc","2 over 3","2 over 3",-5.30652261503326,"PA","default"
0.17068,0.26088,0.12328,0.02512,388.298504117275,0.071030740826684,51.6893077559257,1.65776812820148,0.61707677621469,0.85820203936155,0.147346313947632,"random","syc","2 over 3","2 over 3",-1.11759240278757,"MSY","default"
0.17068,0.26088,0.12328,0.02512,388.298504117275,0.071030740826684,51.6893077559257,1.65776812820148,0.61707677621469,0.85820203936155,0.147346313947632,"random","syc","2 over 3","2 over 3",-5.94691240278757,"PA","default"
0.3868,0.58684,0.3026,0.10916,217.279049057007,0.0734363860975885,38.9606873823716,0.817798384971945,0.841035722714665,0.906725959444612,0.170071308029009,"one-way","sdv","2 over 3","2 over 3",-0.832346963612453,"MSY","default"
0.3868,0.58684,0.3026,0.10916,217.279049057007,0.0734363860975885,38.9606873823716,0.817798384971945,0.841035722714665,0.906725959444612,0.170071308029009,"one-way","sdv","2 over 3","2 over 3",-5.44554696361245,"PA","default"
0.18316,0.3122,0.15168,0.03268,385.738007463611,0.057286348979197,36.8026760107321,1.45184692631489,0.656076210659086,0.856502899665448,0.150618463982411,"random","sdv","2 over 3","2 over 3",-0.929122490631853,"MSY","default"
0.18316,0.3122,0.15168,0.03268,385.738007463611,0.057286348979197,36.8026760107321,1.45184692631489,0.656076210659086,0.856502899665448,0.150618463982411,"random","sdv","2 over 3","2 over 3",-5.74596249063185,"PA","default"
0.40012,0.55384,0.31744,0.1466,219.857458105987,0.0801410992084704,52.3740839856455,0.8753210384162,0.767333663414724,0.902732494766372,0.176453916398029,"one-way","ang","2 over 3","2 over 3",-0.798520383215458,"MSY","default"
0.40012,0.55384,0.31744,0.1466,219.857458105987,0.0801410992084704,52.3740839856455,0.8753210384162,0.767333663414724,0.902732494766372,0.176453916398029,"one-way","ang","2 over 3","2 over 3",-5.39840038321546,"PA","default"
0.18608,0.28268,0.15188,0.05676,398.122623432219,0.0626343505956997,49.7100812144548,1.5850502009883,0.599710338052372,0.856815092786403,0.153090470570772,"random","ang","2 over 3","2 over 3",-1.06740557877267,"MSY","default"
0.18608,0.28268,0.15188,0.05676,398.122623432219,0.0626343505956997,49.7100812144548,1.5850502009883,0.599710338052372,0.856815092786403,0.153090470570772,"random","ang","2 over 3","2 over 3",-5.88132557877267,"PA","default"
0.43316,0.55632,0.35848,0.20472,210.064836089398,0.08737476798474,51.846570191383,0.842873888119187,0.718662462008605,0.889506580172217,0.186118268218883,"one-way","ang2","2 over 3","2 over 3",-0.886897799927479,"MSY","default"
0.43316,0.55632,0.35848,0.20472,210.064836089398,0.08737476798474,51.846570191383,0.842873888119187,0.718662462008605,0.889506580172217,0.186118268218883,"one-way","ang2","2 over 3","2 over 3",-5.45373779992748,"PA","default"
0.18532,0.27544,0.15544,0.07012,402.230496475391,0.0719796487115595,50.3797694422377,1.61392829373899,0.592036725826823,0.864341387694681,0.159283515069314,"random","ang2","2 over 3","2 over 3",-1.09419042111362,"MSY","default"
0.18532,0.27544,0.15544,0.07012,402.230496475391,0.0719796487115595,50.3797694422377,1.61392829373899,0.592036725826823,0.864341387694681,0.159283515069314,"random","ang2","2 over 3","2 over 3",-5.90887042111362,"PA","default"
0.44528,0.59268,0.4088,0.24152,204.524943516908,0.0821577789358011,40.8692149579964,0.719825042283321,0.710858461804445,0.84641274262476,0.192092151576477,"one-way","pol","2 over 3","2 over 3",-1.0711343666684,"MSY","default"
0.44528,0.59268,0.4088,0.24152,204.524943516908,0.0821577789358011,40.8692149579964,0.719825042283321,0.710858461804445,0.84641274262476,0.192092151576477,"one-way","pol","2 over 3","2 over 3",-5.6258543666684,"PA","default"
0.18888,0.30208,0.17352,0.07604,429.449980961159,0.0698373996179328,41.4441148929483,1.51144816562867,0.604258137353235,0.858319079244576,0.163176534085009,"random","pol","2 over 3","2 over 3",-1.0051856204691,"MSY","default"
0.18888,0.30208,0.17352,0.07604,429.449980961159,0.0698373996179328,41.4441148929483,1.51144816562867,0.604258137353235,0.858319079244576,0.163176534085009,"random","pol","2 over 3","2 over 3",-5.8163056204691,"PA","default"
0.55996,0.66324,0.5522,0.39028,111.563197321367,0.0788938733679992,28.7151171866684,0.359364399433348,0.525679747199628,0.653194950918367,0.2,"one-way","had","2 over 3","2 over 3",-1.74740064964828,"MSY","default"
0.55996,0.66324,0.5522,0.39028,111.563197321367,0.0788938733679992,28.7151171866684,0.359364399433348,0.525679747199628,0.653194950918367,0.2,"one-way","had","2 over 3","2 over 3",-6.18744064964828,"PA","default"
0.25592,0.35936,0.2508,0.15816,435.564637576098,0.078717796114653,35.4636399199558,1.40302920815411,0.524506522434824,0.806706460096107,0.178558925722377,"random","had","2 over 3","2 over 3",-1.03080167378038,"MSY","default"
0.25592,0.35936,0.2508,0.15816,435.564637576098,0.078717796114653,35.4636399199558,1.40302920815411,0.524506522434824,0.806706460096107,0.178558925722377,"random","had","2 over 3","2 over 3",-5.77488167378038,"PA","default"
0.52628,0.62512,0.5006,0.35456,138.793640170704,0.0844576455274182,40.1356824010324,0.497700285681673,0.566073463428286,0.750004592792835,0.2,"one-way","nep","2 over 3","2 over 3",-1.47857512152549,"MSY","default"
0.52628,0.62512,0.5006,0.35456,138.793640170704,0.0844576455274182,40.1356824010324,0.497700285681673,0.566073463428286,0.750004592792835,0.2,"one-way","nep","2 over 3","2 over 3",-5.95229512152549,"PA","default"
0.23956,0.33016,0.22416,0.14896,424.108449317025,0.0778754483058468,44.0207384026275,1.52081101212913,0.521956590942499,0.822603578785876,0.173955405016394,"random","nep","2 over 3","2 over 3",-1.11172283835965,"MSY","default"
0.23956,0.33016,0.22416,0.14896,424.108449317025,0.0778754483058468,44.0207384026275,1.52081101212913,0.521956590942499,0.822603578785876,0.173955405016394,"random","nep","2 over 3","2 over 3",-5.87216283835965,"PA","default"
0.61936,0.662,0.58596,0.49384,12.0765405065455,0.0375812540799601,33.5200264199494,0.0521818800272034,0.184085109056948,0.400362582715861,0.2,"one-way","mut","2 over 3","2 over 3",-2.36681553725694,"MSY","default"
0.61936,0.662,0.58596,0.49384,12.0765405065455,0.0375812540799601,33.5200264199494,0.0521818800272034,0.184085109056948,0.400362582715861,0.2,"one-way","mut","2 over 3","2 over 3",-6.74745553725694,"PA","default"
0.31916,0.36656,0.29256,0.2374,382.740541111929,0.0749614636763401,60.3494318292673,1.65379489159372,0.367185437361067,0.720812510404839,0.190847326457409,"random","mut","2 over 3","2 over 3",-1.44298970764629,"MSY","default"
0.31916,0.36656,0.29256,0.2374,382.740541111929,0.0749614636763401,60.3494318292673,1.65379489159372,0.367185437361067,0.720812510404839,0.190847326457409,"random","mut","2 over 3","2 over 3",-6.12382970764629,"PA","default"
0.61372,0.6666,0.59012,0.47956,29.4375358902209,0.0557203596609298,34.8961784956052,0.114840207503122,0.254755042085091,0.465786808779522,0.2,"one-way","sbb","2 over 3","2 over 3",-2.23309298371736,"MSY","default"
0.61372,0.6666,0.59012,0.47956,29.4375358902209,0.0557203596609298,34.8961784956052,0.114840207503122,0.254755042085091,0.465786808779522,0.2,"one-way","sbb","2 over 3","2 over 3",-6.61937298371735,"PA","default"
0.31852,0.37828,0.29864,0.23284,402.668827587033,0.0817499219040374,54.157084902491,1.57087100929855,0.373762928341593,0.72287731313358,0.194590279184576,"random","sbb","2 over 3","2 over 3",-1.36110397534955,"MSY","default"
0.31852,0.37828,0.29864,0.23284,402.668827587033,0.0817499219040374,54.157084902491,1.57087100929855,0.373762928341593,0.72287731313358,0.194590279184576,"random","sbb","2 over 3","2 over 3",-6.04258397534955,"PA","default"
0.5948,0.64392,0.55824,0.45888,62.2503550843114,0.0634932880493899,52.4236067419497,0.265996059204083,0.300676748783576,0.577749854033567,0.2,"one-way","ple","2 over 3","2 over 3",-1.95105408676235,"MSY","default"
0.5948,0.64392,0.55824,0.45888,62.2503550843114,0.0634932880493899,52.4236067419497,0.265996059204083,0.300676748783576,0.577749854033567,0.2,"one-way","ple","2 over 3","2 over 3",-6.35625408676235,"PA","default"
0.29976,0.34888,0.27348,0.2152,403.757264322058,0.0809453468560778,66.7035465142786,1.72525668390533,0.383322150569869,0.73512615131281,0.191111103097207,"random","ple","2 over 3","2 over 3",-1.48100163568973,"MSY","default"
0.29976,0.34888,0.27348,0.2152,403.757264322058,0.0809453468560778,66.7035465142786,1.72525668390533,0.383322150569869,0.73512615131281,0.191111103097207,"random","ple","2 over 3","2 over 3",-6.18124163568973,"PA","default"
0.37256,0.4676,0.24396,0.0832,230.015435871477,0.113579988091289,111.674067970184,1.08475965137068,0.748236328834704,0.91284777218959,0.171212462778016,"one-way","syc2","2 over 3","2 over 3",-0.715684341959106,"MSY","default"
0.37256,0.4676,0.24396,0.0832,230.015435871477,0.113579988091289,111.674067970184,1.08475965137068,0.748236328834704,0.91284777218959,0.171212462778016,"one-way","syc2","2 over 3","2 over 3",-5.34312434195911,"PA","default"
0.16028,0.21748,0.1062,0.01964,422.165149744634,0.0816591161422593,100.17531521648,1.99094342917804,0.537949671460275,0.818854502086991,0.153932364669778,"random","syc2","2 over 3","2 over 3",-1.48630129176083,"MSY","default"
0.16028,0.21748,0.1062,0.01964,422.165149744634,0.0816591161422593,100.17531521648,1.99094342917804,0.537949671460275,0.818854502086991,0.153932364669778,"random","syc2","2 over 3","2 over 3",-6.32602129176083,"PA","default"
0.3808,0.48332,0.26224,0.10924,230.04971005127,0.114866644286605,107.117385628419,1.0436722793816,0.732844714700645,0.917556243109834,0.168547616614989,"one-way","arg","2 over 3","2 over 3",-0.675463652886754,"MSY","default"
0.3808,0.48332,0.26224,0.10924,230.04971005127,0.114866644286605,107.117385628419,1.0436722793816,0.732844714700645,0.917556243109834,0.168547616614989,"one-way","arg","2 over 3","2 over 3",-5.29466365288675,"PA","default"
0.16444,0.22988,0.11484,0.02724,418.616023441404,0.0855925426127014,96.7551750532019,1.89914579450407,0.546077086704123,0.82879463872666,0.153722340140554,"random","arg","2 over 3","2 over 3",-1.38851349591796,"MSY","default"
0.16444,0.22988,0.11484,0.02724,418.616023441404,0.0855925426127014,96.7551750532019,1.89914579450407,0.546077086704123,0.82879463872666,0.153722340140554,"random","arg","2 over 3","2 over 3",-6.22407349591797,"PA","default"
0.6136,0.6716,0.60492,0.49704,3.08571030120779,0.028431683644609,20.0368245419336,0.010510107882803,0.125339837431987,0.26705510273881,0.2,"one-way","tur","2 over 3","2 over 3",-2.53603478937839,"MSY","default"
0.6136,0.6716,0.60492,0.49704,3.08571030120779,0.028431683644609,20.0368245419336,0.010510107882803,0.125339837431987,0.26705510273881,0.2,"one-way","tur","2 over 3","2 over 3",-6.92243478937839,"PA","default"
0.31088,0.38216,0.30316,0.23344,455.318641329672,0.0808783849465098,52.0860070561006,1.5508416456182,0.35654883290316,0.694213493585796,0.199999999999999,"random","tur","2 over 3","2 over 3",-1.36750815203241,"MSY","default"
0.31088,0.38216,0.30316,0.23344,455.318641329672,0.0808783849465098,52.0860070561006,1.5508416456182,0.35654883290316,0.694213493585796,0.199999999999999,"random","tur","2 over 3","2 over 3",-6.05662815203241,"PA","default"
0.63152,0.67524,0.61296,0.52132,0,0,0,0,0,0,0.2,"one-way","gut","2 over 3","2 over 3",-2.83152,"MSY","default"
0.63152,0.67524,0.61296,0.52132,0,0,0,0,0,0,0.2,"one-way","gut","2 over 3","2 over 3",-7.2,"PA","default"
0.34696,0.39556,0.3324,0.27296,411.665803794132,0.0784782391627375,65.1877413718164,1.60770426587117,0.300218944305367,0.647270356316044,0.2,"random","gut","2 over 3","2 over 3",-1.50739390955512,"MSY","default"
0.34696,0.39556,0.3324,0.27296,411.665803794132,0.0784782391627375,65.1877413718164,1.60770426587117,0.300218944305367,0.647270356316044,0.2,"random","gut","2 over 3","2 over 3",-6.16043390955512,"PA","default"
0.68764,0.70544,0.66444,0.59876,0,0,0,0,0,0,0.2,"one-way","whg","2 over 3","2 over 3",-2.88764,"MSY","default"
0.68764,0.70544,0.66444,0.59876,0,0,0,0,0,0,0.2,"one-way","whg","2 over 3","2 over 3",-7.2,"PA","default"
0.42072,0.43908,0.4016,0.35936,339.750996076653,0.0648950176249928,91.4925450920003,1.6056181934226,0.164649845435363,0.437409967473243,0.2,"random","whg","2 over 3","2 over 3",-1.78892822594936,"MSY","default"
0.42072,0.43908,0.4016,0.35936,339.750996076653,0.0648950176249928,91.4925450920003,1.6056181934226,0.164649845435363,0.437409967473243,0.2,"random","whg","2 over 3","2 over 3",-6.36820822594936,"PA","default"
0.69136,0.70876,0.68032,0.62624,0,0,0,0,0,0,0.2,"one-way","bll","2 over 3","2 over 3",-2.89136,"MSY","default"
0.69136,0.70876,0.68032,0.62624,0,0,0,0,0,0,0.2,"one-way","bll","2 over 3","2 over 3",-7.2,"PA","default"
0.45816,0.48096,0.4468,0.40872,283.104318456574,0.0428423771789408,46.5106935646328,1.20295576015422,0.106328814889081,0.324104922582206,0.2,"random","bll","2 over 3","2 over 3",-1.53701083757202,"MSY","default"
0.45816,0.48096,0.4468,0.40872,283.104318456574,0.0428423771789408,46.5106935646328,1.20295576015422,0.106328814889081,0.324104922582206,0.2,"random","bll","2 over 3","2 over 3",-6.07885083757202,"PA","default"
0.61304,0.6576,0.58896,0.49144,12.5893650039465,0.0462921483961646,52.3311070936154,0.0504008350780898,0.154350816094082,0.363427759623569,0.2,"one-way","lem","2 over 3","2 over 3",-2.39921140529834,"MSY","default"
0.61304,0.6576,0.58896,0.49144,12.5893650039465,0.0462921483961646,52.3311070936154,0.0504008350780898,0.154350816094082,0.363427759623569,0.2,"one-way","lem","2 over 3","2 over 3",-6.78617140529834,"PA","default"
0.34076,0.38644,0.3234,0.2612,423.305206255042,0.0855116519132438,89.0110663310886,1.69467926948414,0.285119479558563,0.618161820282972,0.2,"random","lem","2 over 3","2 over 3",-1.61727744920116,"MSY","default"
0.34076,0.38644,0.3234,0.2612,423.305206255042,0.0855116519132438,89.0110663310886,1.69467926948414,0.285119479558563,0.618161820282972,0.2,"random","lem","2 over 3","2 over 3",-6.27651744920116,"PA","default"
0.68784,0.69968,0.66088,0.6054,0,0,0,0,0,0,0.2,"one-way","ane","2 over 3","2 over 3",-2.88784,"MSY","default"
0.68784,0.69968,0.66088,0.6054,0,0,0,0,0,0,0.2,"one-way","ane","2 over 3","2 over 3",-7.2,"PA","default"
0.41516,0.42852,0.39168,0.35436,352.391012595143,0.0625546127022198,135.033116201991,1.80007129441008,0.158179659876635,0.407846412590528,0.2,"random","ane","2 over 3","2 over 3",-2.00738488181955,"MSY","default"
0.41516,0.42852,0.39168,0.35436,352.391012595143,0.0625546127022198,135.033116201991,1.80007129441008,0.158179659876635,0.407846412590528,0.2,"random","ane","2 over 3","2 over 3",-6.59222488181955,"PA","default"
0.72408,0.73252,0.71576,0.68852,0,0,0,0,0,0,0.2,"one-way","jnd","2 over 3","2 over 3",-2.92408,"MSY","default"
0.72408,0.73252,0.71576,0.68852,0,0,0,0,0,0,0.2,"one-way","jnd","2 over 3","2 over 3",-7.2,"PA","default"
0.53396,0.54472,0.52508,0.5022,0,0,0,0,0,0,0.2,"random","jnd","2 over 3","2 over 3",-2.73396,"MSY","default"
0.53396,0.54472,0.52508,0.5022,0,0,0,0,0,0,0.2,"random","jnd","2 over 3","2 over 3",-7.2,"PA","default"
0.70888,0.71532,0.6976,0.66208,0,0,0,0,0,0,0.2,"one-way","sar","2 over 3","2 over 3",-2.90888,"MSY","default"
0.70888,0.71532,0.6976,0.66208,0,0,0,0,0,0,0.2,"one-way","sar","2 over 3","2 over 3",-7.2,"PA","default"
0.53476,0.54356,0.52504,0.49788,1.71097721765655,0,0,0.00845000450905604,0,0,0.2,"random","sar","2 over 3","2 over 3",-2.72630999549094,"MSY","default"
0.53476,0.54356,0.52504,0.49788,1.71097721765655,0,0,0.00845000450905604,0,0,0.2,"random","sar","2 over 3","2 over 3",-7.19154999549094,"PA","default"
0.70884,0.71568,0.69552,0.66212,0,0,0,0,0,0,0.2,"one-way","her","2 over 3","2 over 3",-2.90884,"MSY","default"
0.70884,0.71568,0.69552,0.66212,0,0,0,0,0,0,0.2,"one-way","her","2 over 3","2 over 3",-7.2,"PA","default"
0.5146,0.52248,0.50408,0.47772,78.456161243216,0.00382891598851768,8.62460863316836,0.394838900528877,0.00600028843360787,0.021414361750241,0.2,"random","her","2 over 3","2 over 3",-2.29834673772088,"MSY","default"
0.5146,0.52248,0.50408,0.47772,78.456161243216,0.00382891598851768,8.62460863316836,0.394838900528877,0.00600028843360787,0.021414361750241,0.2,"random","her","2 over 3","2 over 3",-6.78374673772088,"PA","default"
0.72648,0.73228,0.71992,0.66948,0,0,0,0,0,0,0.2,"one-way","san","2 over 3","2 over 3",-2.92648,"MSY","default"
0.72648,0.73228,0.71992,0.66948,0,0,0,0,0,0,0.2,"one-way","san","2 over 3","2 over 3",-7.2,"PA","default"
0.61372,0.61956,0.60812,0.56268,0,0,0,0,0,0,0.2,"random","san","2 over 3","2 over 3",-2.81372,"MSY","default"
0.61372,0.61956,0.60812,0.56268,0,0,0,0,0,0,0.2,"random","san","2 over 3","2 over 3",-7.2,"PA","default"
